domain,domain_rank,domain_candidate_count,canonical_key,domain_score,title,year,authors,doi,pmid,arxiv,venue,publication_type,citation_count,abstract_available,url,query_family_ids,domain_term_hits,title_term_hits,nonzero_score_components,admission_state
camera_spectral_sensitivity_and_observation_operators,10,113,doi:10.1109/icip.2017.8296340,9.477121,"Camera spectral sensitivity, illumination and spectral reflectance estimation for a hybrid hyperspectral image capture system",2017,"[""Lin Zhang"",""Ying Fu"",""Yinqiang Zheng"",""Hua Huang""]",10.1109/icip.2017.8296340,,,2017 IEEE International Conference on Image Processing (ICIP),proceedings-article,2,False,https://doi.org/10.1109/icip.2017.8296340,"[""QF-005"",""QF-006""]","[""camera"",""spectral sensitivity""]","[""camera"",""spectral sensitivity""]","[{""component"":""domain_term_hits"",""evidence"":[""camera"",""spectral sensitivity""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""camera"",""spectral sensitivity""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":2,""value"":0.477121}]",UNSCREENED_NOT_ADMITTED
camera_spectral_sensitivity_and_observation_operators,11,113,doi:10.2352/cic.2014.22.1.art00038,9.30103,Pixel-wise illuminant estimation for mixed illuminant scenes based on near-infrared camera information,2014,"[""Joschua Thomas Simon-Liedtke"",""Jon Yngve Hardeberg"",""Per Ove Husøy;""]",10.2352/cic.2014.22.1.art00038,,,Color and Imaging Conference,journal-article,1,False,https://doi.org/10.2352/cic.2014.22.1.art00038,"[""QF-005""]","[""camera"",""illuminant""]","[""camera"",""illuminant""]","[{""component"":""domain_term_hits"",""evidence"":[""camera"",""illuminant""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""camera"",""illuminant""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":1,""value"":0.30103}]",UNSCREENED_NOT_ADMITTED
camera_spectral_sensitivity_and_observation_operators,12,113,doi:10.3390/s24113666,9.10206,Spectral Reconstruction from RGB Imagery: A Potential Option for Infinite Spectral Data?,2024,"[""Fsian AN"",""Thomas JB"",""Hardeberg JY"",""Gouton P.""]",10.3390/s24113666,38894457,,,,3,True,https://europepmc.org/article/MED/38894457,"[""QF-005"",""QF-006""]","[""rgb""]","[""rgb""]","[{""component"":""domain_term_hits"",""evidence"":[""rgb""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""rgb""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""citation_log10"",""evidence"":3,""value"":0.60206},{""component"":""publication_year_2020_or_later"",""evidence"":2024,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
camera_spectral_sensitivity_and_observation_operators,13,113,doi:10.21203/rs.3.rs-9053537/v1,9.0,Contactless Human Oxygen Saturation Detection Using RGB Camera in an Induced Hypoxemia Study with Varied Skin Types,2026,"[""Li Zhu"",""Migyeong Gwak"",""Korosh Vatanparvar"",""Qijia Shao"",""Sharanya Desai"",""Jungmok Bae"",""Jilong Kuang"",""Alex Gao""]",10.21203/rs.3.rs-9053537/v1,,,,posted-content,0,True,https://doi.org/10.21203/rs.3.rs-9053537/v1,"[""QF-005"",""QF-006""]","[""camera"",""rgb""]","[""camera"",""rgb""]","[{""component"":""domain_term_hits"",""evidence"":[""camera"",""rgb""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""camera"",""rgb""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
camera_spectral_sensitivity_and_observation_operators,14,113,doi:10.2352/j.imagingsci.technol.2019.63.4.040406,9.0,Detecting Wetness on Skin using RGB Camera,2019,"[""Mihiro Uchida"",""Norimichi Tsumura""]",10.2352/j.imagingsci.technol.2019.63.4.040406,,,Journal of Imaging Science and Technology,journal-article,0,False,https://doi.org/10.2352/j.imagingsci.technol.2019.63.4.040406,"[""QF-005"",""QF-006""]","[""camera"",""rgb""]","[""camera"",""rgb""]","[{""component"":""domain_term_hits"",""evidence"":[""camera"",""rgb""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""camera"",""rgb""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0}]",UNSCREENED_NOT_ADMITTED
camera_spectral_sensitivity_and_observation_operators,15,113,doi:10.1109/cvcs.2013.6626287,9.0,Reflectance recovery for coated printed color samples via multiangular RGB camera measurements,2013,"[""Ana Gebejes"",""Miguel Angel Martinez Domingo"",""Ville Heikkinen"",""Ivana Tomic""]",10.1109/cvcs.2013.6626287,,,2013 Colour and Visual Computing Symposium (CVCS),proceedings-article,0,False,https://doi.org/10.1109/cvcs.2013.6626287,"[""QF-005"",""QF-006""]","[""camera"",""rgb""]","[""camera"",""rgb""]","[{""component"":""domain_term_hits"",""evidence"":[""camera"",""rgb""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""camera"",""rgb""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0}]",UNSCREENED_NOT_ADMITTED
camera_spectral_sensitivity_and_observation_operators,16,113,doi:10.1364/isa.2013.im4e.1,9.0,In vivo functional imaging of biological tissues based on diffuse reflectance spectroscopy with a digital RGB camera,2013,"[""Izumi Nishidate"",""Tatsuya Kawase"",""Ryohei Matsuda"",""Kyuichi Niizeki"",""Yoshihisa Aizu""]",10.1364/isa.2013.im4e.1,,,Imaging and Applied Optics,proceedings-article,0,False,https://doi.org/10.1364/isa.2013.im4e.1,"[""QF-005"",""QF-006""]","[""camera"",""rgb""]","[""camera"",""rgb""]","[{""component"":""domain_term_hits"",""evidence"":[""camera"",""rgb""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""camera"",""rgb""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0}]",UNSCREENED_NOT_ADMITTED
camera_spectral_sensitivity_and_observation_operators,17,113,doi:10.1117/1.oe.51.1.013201,9.0,Photometric-based recovery of illuminant-free color images using a red-green-blue digital camera,2012,"[""Juan Luis Nieves""]",10.1117/1.oe.51.1.013201,,,Optical Engineering,journal-article,0,False,https://doi.org/10.1117/1.oe.51.1.013201,"[""QF-005""]","[""camera"",""illuminant""]","[""camera"",""illuminant""]","[{""component"":""domain_term_hits"",""evidence"":[""camera"",""illuminant""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""camera"",""illuminant""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0}]",UNSCREENED_NOT_ADMITTED
camera_spectral_sensitivity_and_observation_operators,18,113,doi:10.1034/j.1600-0846.2001.80206.x,8.931364,Skin reflectance‐spectra and colour‐value dependency on measuring‐head aperture area in ordinary reflectance spectrophotometry and tristimulus colourimetry,2002,"[""H. Takiwaki"",""Y. Miyaoka"",""N. Skrebova"",""H. Kohno"",""S. Arase""]",10.1034/j.1600-0846.2001.80206.x,,,Skin Research and Technology,journal-article,26,True,https://doi.org/10.1034/j.1600-0846.2001.80206.x,"[""QF-005""]","[""skin reflectance""]","[""skin reflectance""]","[{""component"":""domain_term_hits"",""evidence"":[""skin reflectance""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""skin reflectance""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":26,""value"":1.431364}]",UNSCREENED_NOT_ADMITTED
camera_spectral_sensitivity_and_observation_operators,19,113,doi:10.3390/jimaging10090222,8.80103,Spectral Reflectance Estimation from Camera Response Using Local Optimal Dataset and Neural Networks,2024,"[""Shoji Tominaga"",""Hideaki Sakai""]",10.3390/jimaging10090222,,,Journal of Imaging,journal-article,1,True,https://doi.org/10.3390/jimaging10090222,"[""QF-005""]","[""camera""]","[""camera""]","[{""component"":""domain_term_hits"",""evidence"":[""camera""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""camera""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":1,""value"":0.30103},{""component"":""publication_year_2020_or_later"",""evidence"":2024,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
camera_spectral_sensitivity_and_observation_operators,20,113,doi:10.1088/1612-202x/ab2b36,8.676091,Reflectance spectra recovery from a single RGB image by adaptive compressive sensing,2019,"[""Guangyuan Wu""]",10.1088/1612-202x/ab2b36,,,Laser Physics Letters,journal-article,14,True,https://doi.org/10.1088/1612-202x/ab2b36,"[""QF-005"",""QF-006""]","[""rgb""]","[""rgb""]","[{""component"":""domain_term_hits"",""evidence"":[""rgb""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""rgb""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":14,""value"":1.176091}]",UNSCREENED_NOT_ADMITTED
capture_variability_white_balance_and_illumination,1,113,doi:10.2352/issn.2470-1173.2016.13.iqsp-219,11.80103,Effect of Capture Illumination on Preferred White Point for Camera Automatic White Balance,2016,"[""Ben Bodner"",""Yixuan Wang"",""Susan Farnand""]",10.2352/issn.2470-1173.2016.13.iqsp-219,,,Electronic Imaging,journal-article,1,False,https://doi.org/10.2352/issn.2470-1173.2016.13.iqsp-219,"[""QF-010""]","[""camera"",""illumination"",""white balance""]","[""camera"",""illumination"",""white balance""]","[{""component"":""domain_term_hits"",""evidence"":[""camera"",""illumination"",""white balance""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""camera"",""illumination"",""white balance""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":1,""value"":0.30103}]",UNSCREENED_NOT_ADMITTED
capture_variability_white_balance_and_illumination,2,113,doi:10.20965/jaciii.2026.p0156,11.0,Low Illumination Image Enhancement Method Based on White Balance Correction for Conveying Foreign Objects Detection,2026,"[""Mingming Zuo"",""Daxin Zheng"",""Siyuan Wu"",""Ning Jiang"",""Mengchao Zhang""]",10.20965/jaciii.2026.p0156,,,Journal of Advanced Computational Intelligence and Intelligent Informatics,journal-article,0,True,https://doi.org/10.20965/jaciii.2026.p0156,"[""QF-010""]","[""illumination"",""white balance""]","[""illumination"",""white balance""]","[{""component"":""domain_term_hits"",""evidence"":[""illumination"",""white balance""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""illumination"",""white balance""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
capture_variability_white_balance_and_illumination,3,113,doi:10.1109/iccvw60793.2023.00122,10.90309,Deterministic Neural Illumination Mapping for Efficient Auto-White Balance Correction,2023,"[""Furkan Kınlı"",""Doğa Yılmaz"",""Barış Özcan"",""Furkan Kıraç""]",10.1109/iccvw60793.2023.00122,,,2023 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW),proceedings-article,7,False,https://doi.org/10.1109/iccvw60793.2023.00122,"[""QF-010""]","[""illumination"",""white balance""]","[""illumination"",""white balance""]","[{""component"":""domain_term_hits"",""evidence"":[""illumination"",""white balance""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""illumination"",""white balance""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":7,""value"":0.90309},{""component"":""publication_year_2020_or_later"",""evidence"":2023,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
capture_variability_white_balance_and_illumination,4,113,doi:10.1109/tip.2017.2764264,10.255273,A Data Set for Camera-Independent Color Constancy,2018,"[""Caglar Aytekin"",""Jarno Nikkanen"",""Moncef Gabbouj""]",10.1109/tip.2017.2764264,,,IEEE Transactions on Image Processing,journal-article,17,False,https://doi.org/10.1109/tip.2017.2764264,"[""QF-010""]","[""camera"",""color constancy""]","[""camera"",""color constancy""]","[{""component"":""domain_term_hits"",""evidence"":[""camera"",""color constancy""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""camera"",""color constancy""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":17,""value"":1.255273}]",UNSCREENED_NOT_ADMITTED
capture_variability_white_balance_and_illumination,5,113,doi:10.1109/iccphot.2016.7492879,10.255273,White balance under mixed illumination using flash photography,2016,"[""Zhuo Hui"",""Aswin C. Sankaranarayanan"",""Kalyan Sunkavalli"",""Sunil Hadap""]",10.1109/iccphot.2016.7492879,,,2016 IEEE International Conference on Computational Photography (ICCP),proceedings-article,17,False,https://doi.org/10.1109/iccphot.2016.7492879,"[""QF-010""]","[""illumination"",""white balance""]","[""illumination"",""white balance""]","[{""component"":""domain_term_hits"",""evidence"":[""illumination"",""white balance""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""illumination"",""white balance""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":17,""value"":1.255273}]",UNSCREENED_NOT_ADMITTED
capture_variability_white_balance_and_illumination,6,113,doi:10.1109/icip55913.2025.11084287,10.0,Sensor Distance Learning For Cross-Camera Color Constancy,2025,"[""Rafique Ahmed"",""Damien Muselet"",""Philippe Colantoni"",""Alain Trémeau""]",10.1109/icip55913.2025.11084287,,,2025 IEEE International Conference on Image Processing (ICIP),proceedings-article,0,False,https://doi.org/10.1109/icip55913.2025.11084287,"[""QF-010""]","[""camera"",""color constancy""]","[""camera"",""color constancy""]","[{""component"":""domain_term_hits"",""evidence"":[""camera"",""color constancy""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""camera"",""color constancy""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
capture_variability_white_balance_and_illumination,7,113,doi:10.1046/j.1365-2230.2002.01024.x,9.748188,Skin as a route of exposure to protein allergens,2002,"[""C. K. Smith Pease"",""I. R. White"",""D. A. Basketter""]",10.1046/j.1365-2230.2002.01024.x,,,Clinical and Experimental Dermatology,journal-article,55,False,https://doi.org/10.1046/j.1365-2230.2002.01024.x,"[""QF-010""]","[""dermatology"",""exposure""]","[""exposure""]","[{""component"":""domain_term_hits"",""evidence"":[""dermatology"",""exposure""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""exposure""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":55,""value"":1.748188}]",UNSCREENED_NOT_ADMITTED
capture_variability_white_balance_and_illumination,8,113,doi:10.1117/12.587934,9.69897,Skin color constancy for illumination invariant skin segmentation,2005,"[""Rajkiran Gottumukkal"",""Vijayan Asari""]",10.1117/12.587934,,,SPIE Proceedings Image and Video Communications and Processing 2005,proceedings-article,4,False,https://doi.org/10.1117/12.587934,"[""QF-010""]","[""color constancy"",""illumination""]","[""color constancy"",""illumination""]","[{""component"":""domain_term_hits"",""evidence"":[""color constancy"",""illumination""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""color constancy"",""illumination""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":4,""value"":0.69897}]",UNSCREENED_NOT_ADMITTED
