review_queue_position,canonical_key,title,year,authors,doi,pmid,arxiv,venue,publication_type,citation_count,abstract_available,url,query_family_ids,domain_slot_count,domain_count,domains_json,domain_appearances_json,best_domain_rank,maximum_domain_score,source_admission_states_json,review_status,adjudication_state,exclusion_reason_code,exclusion_reason_text,primary_or_contextual,truecolor_claim_ids_json,closest_prior_art_candidate,full_text_evidence_available,methods_evidence_available,equation_evidence_available,validation_evidence_available,limitations_evidence_available,same_estimand,same_population,same_measurement_operator,same_mechanism_decomposition,same_external_validation,overlap_level,novelty_kill_triggered,reviewer_1_decision,reviewer_1_notes,reviewer_2_decision,reviewer_2_notes,adjudication_notes,evidence_artifact_paths_json,mapped_claim_ids_json,mapped_claim_count,screening_state,screen_rule_ids_json,screening_decision_final,scientific_review_priority,scientific_relevance_decision,scientific_relevance_reason,claim_overlap_review_status,full_text_review_status
28,doi:10.2196/31697,Performance of Artificial Intelligence Imaging Models in Detecting Dermatological Manifestations in Higher Fitzpatrick Skin Color Classifications,2021.0,"[""Pushkar Aggarwal""]",10.2196/31697,,,JMIR Dermatology,journal-article,14,True,https://doi.org/10.2196/31697,"[""QF-011""]",1,1,"[""dermatology_ai_fairness_and_skin_tone""]","[{""domain"":""dermatology_ai_fairness_and_skin_tone"",""domain_rank"":3,""domain_score"":13.676091}]",3,13.676091,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,81.68551533333334,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
29,doi:10.1364/ecbo.2025.tu2a.20,Monte Carlo Simulation of Spectral Reflectance Images of Human Skin with Embedded Lesions,2025.0,"[""Uldis Rubins"",""Ilze Irbe"",""Janis Spigulis""]",10.1364/ecbo.2025.tu2a.20,,,European Conferences on Biomedical Optics 2025,proceedings-article,0,True,https://doi.org/10.1364/ecbo.2025.tu2a.20,"[""QF-002"",""QF-004"",""QF-005""]",1,1,"[""spectral_reflectance_geometry_and_dimension""]","[{""domain"":""spectral_reflectance_geometry_and_dimension"",""domain_rank"":3,""domain_score"":13.5}]",3,13.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,81.33333333333334,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
30,doi:10.1364/josaa.23.001814,Metamer-set-based approach to estimating surface reflectance from camera RGB,2006.0,"[""Peter Morovic"",""Graham D. Finlayson""]",10.1364/josaa.23.001814,,,Journal of the Optical Society of America A,journal-article,31,False,https://doi.org/10.1364/josaa.23.001814,"[""QF-006""]",1,1,"[""camera_metamerism_and_spectral_reconstruction""]","[{""domain"":""camera_metamerism_and_spectral_reconstruction"",""domain_rank"":3,""domain_score"":13.00515}]",3,13.00515,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,80.34363333333334,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
31,doi:10.1117/12.3098404,Monte Carlo simulation of spectral reflectance images of human skin with embedded lesions,2025.0,"[""Uldis Rubins"",""Ilze Irbe"",""Janis Spigulis""]",10.1117/12.3098404,,,Diffuse Optical Spectroscopy and Imaging X,proceedings-article,0,False,https://doi.org/10.1117/12.3098404,"[""QF-001"",""QF-002"",""QF-004"",""QF-005""]",2,2,"[""skin_tissue_optical_forward_models"",""spectral_reflectance_geometry_and_dimension""]","[{""domain"":""spectral_reflectance_geometry_and_dimension"",""domain_rank"":7,""domain_score"":12.5},{""domain"":""skin_tissue_optical_forward_models"",""domain_rank"":14,""domain_score"":14.0}]",7,14.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,79.28571428571428,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
32,doi:10.3390/jimaging12050203,Characterization of RGB-Polarization Sensor-Based Cameras.,2026.0,"[""Karge A"",""Klammer M"",""Eberhardt B"",""Schilling A.""]",10.3390/jimaging12050203,42188240.0,,,,0,True,https://europepmc.org/article/MED/42188240,"[""QF-004"",""QF-005"",""QF-010""]",2,2,"[""camera_spectral_sensitivity_and_observation_operators"",""capture_variability_white_balance_and_illumination""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":5,""domain_score"":11.0},{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":18,""domain_score"":8.5}]",5,11.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003"",""TC-NOV-006""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,79.0,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
33,doi:10.19184/cerimre.v5i2.31668,Optical Ray Tracing Simulation by Using Monte Carlo Method for Reflectance-based Photoplethysmography Sensor in Human Skin and Fingertip Model,2022.0,"[""Muhamad Affiq Bin Misran"",""Anubha Bilgaiyan"",""Reiji Hattori""]",10.19184/cerimre.v5i2.31668,,,Computational And Experimental Research In Materials And Renewable Energy,journal-article,0,True,https://doi.org/10.19184/cerimre.v5i2.31668,"[""QF-001""]",1,1,"[""skin_tissue_optical_forward_models""]","[{""domain"":""skin_tissue_optical_forward_models"",""domain_rank"":5,""domain_score"":16.0}]",5,16.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,78.0,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
34,doi:10.1111/srt.12396,"SpectraCam<sup>®</sup>: A new polarized hyperspectral imaging system for repeatable and reproducible in vivo skin quantification of melanin, total hemoglobin, and oxygen saturation",2018.0,"[""A. Nkengne"",""J. Robic"",""P. Seroul"",""S. Gueheunneux"",""M. Jomier"",""K. Vie""]",10.1111/srt.12396,,,Skin Research and Technology,journal-article,41,True,https://doi.org/10.1111/srt.12396,"[""QF-003"",""QF-008""]",2,2,"[""fisher_information_and_cramer_rao_skin_imaging"",""melanin_hemoglobin_and_scattering_identifiability""]","[{""domain"":""melanin_hemoglobin_and_scattering_identifiability"",""domain_rank"":6,""domain_score"":11.623249},{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":8,""domain_score"":9.123249}]",6,11.623249,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,76.91316466666666,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
35,doi:10.3390/jimaging9020047,Spectral Reflectance Estimation from Camera Responses Using Local Optimal Dataset,2023.0,"[""Shoji Tominaga"",""Hideaki Sakai""]",10.3390/jimaging9020047,36826966.0,,Journal of Imaging,journal-article,5,True,https://doi.org/10.3390/jimaging9020047,"[""QF-005""]",1,1,"[""camera_spectral_sensitivity_and_observation_operators""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":3,""domain_score"":11.278151}]",3,11.278151,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,76.88963533333333,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
36,doi:10.1109/iccvw60793.2023.00122,Deterministic Neural Illumination Mapping for Efficient Auto-White Balance Correction,2023.0,"[""Furkan Kınlı"",""Doğa Yılmaz"",""Barış Özcan"",""Furkan Kıraç""]",10.1109/iccvw60793.2023.00122,,,2023 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW),proceedings-article,7,False,https://doi.org/10.1109/iccvw60793.2023.00122,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":3,""domain_score"":10.90309}]",3,10.90309,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,76.13951333333334,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
37,doi:10.1007/s13534-024-00409-9,Integrated deep learning approach for generating cross-polarized images and analyzing skin melanin and hemoglobin distributions.,2024.0,"[""Jung G"",""Lee J"",""Kim S.""]",10.1007/s13534-024-00409-9,39465115.0,,,,1,True,https://europepmc.org/article/MED/39465115,"[""QF-002"",""QF-008""]",2,2,"[""fisher_information_and_cramer_rao_skin_imaging"",""skin_reflectance_inverse_models""]","[{""domain"":""skin_reflectance_inverse_models"",""domain_rank"":9,""domain_score"":13.80103},{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":10,""domain_score"":8.80103}]",9,13.80103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,75.71317111111111,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
38,doi:10.1117/12.2566111,"Nik Kollias, the spectroscopy of melanin, and current advances in skin optics (Conference Presentation)",2020.0,"[""Steven L. Jacques""]",10.1117/12.2566111,,,Photonics in Dermatology and Plastic Surgery 2020,proceedings-article,0,False,https://doi.org/10.1117/12.2566111,"[""QF-003"",""QF-008""]",1,1,"[""fisher_information_and_cramer_rao_skin_imaging""]","[{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":3,""domain_score"":10.0}]",3,10.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,74.33333333333334,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
39,doi:10.35772/ghm.2026.01058,Artificial intelligence (AI)-assisted diagnosis of skin diseases: From image classification to dermatology-specific multimodal clinical reasoning.,2026.0,"[""Cheng Y"",""Zhou C"",""Wang P"",""Liu H"",""Han Y.""]",10.35772/ghm.2026.01058,42368306.0,,,,0,True,https://europepmc.org/article/MED/42368306,"[""QF-011""]",1,1,"[""dermatology_ai_fairness_and_skin_tone""]","[{""domain"":""dermatology_ai_fairness_and_skin_tone"",""domain_rank"":4,""domain_score"":13.5}]",4,13.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,73.0,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
40,doi:10.1117/12.3041854,Investigating chromophore changes in bruised skin In vivo using diffuse reflectance spectroscopy and Monte Carlo simulation (Conference Presentation),2025.0,"[""Ting You Liu"",""Tzu-Yang Hsu"",""Szu-Yu Chen"",""Kung-Bin Sung""]",10.1117/12.3041854,,,Optical Tomography and Spectroscopy of Tissue XVI,proceedings-article,0,False,https://doi.org/10.1117/12.3041854,"[""QF-001"",""QF-002"",""QF-003""]",2,2,"[""skin_reflectance_inverse_models"",""skin_tissue_optical_forward_models""]","[{""domain"":""skin_tissue_optical_forward_models"",""domain_rank"":13,""domain_score"":14.0},{""domain"":""skin_reflectance_inverse_models"",""domain_rank"":20,""domain_score"":12.5}]",13,14.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,72.6923076923077,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
41,doi:10.1016/j.jaad.2022.06.115,32993 Association of pigment contrast on multispectral dermatoscopic imaging with pigmented lesion histopathologic diagnosis,2022.0,"[""Katherine B. Lee"",""Sabrina H. Tran""]",10.1016/j.jaad.2022.06.115,,,Journal of the American Academy of Dermatology,journal-article,0,False,https://doi.org/10.1016/j.jaad.2022.06.115,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":3,""domain_score"":9.0}]",3,9.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,72.33333333333334,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
42,doi:10.1152/jappl.1956.9.2.257,<i>Spectral Transmittance and Reflectance of Excised Human Skin</i>,1956.0,"[""James D. Hardy"",""Harold T. Hammel"",""Dorothy Murgatroyd""]",10.1152/jappl.1956.9.2.257,,,Journal of Applied Physiology,journal-article,137,False,https://doi.org/10.1152/jappl.1956.9.2.257,"[""QF-004"",""QF-005""]",1,1,"[""spectral_reflectance_geometry_and_dimension""]","[{""domain"":""spectral_reflectance_geometry_and_dimension"",""domain_rank"":4,""domain_score"":13.139879}]",4,13.139879,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,72.279758,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
43,doi:10.1117/1.jbo.20.5.050503,Snapshot RGB mapping of skin melanin and hemoglobin,2015.0,"[""Janis Spigulis"",""Ilze Oshina""]",10.1117/1.jbo.20.5.050503,,,Journal of Biomedical Optics,journal-article,18,False,https://doi.org/10.1117/1.jbo.20.5.050503,"[""QF-002"",""QF-003"",""QF-007"",""QF-008""]",2,2,"[""melanin_hemoglobin_and_scattering_identifiability"",""skin_reflectance_inverse_models""]","[{""domain"":""melanin_hemoglobin_and_scattering_identifiability"",""domain_rank"":11,""domain_score"":10.278754},{""domain"":""skin_reflectance_inverse_models"",""domain_rank"":17,""domain_score"":12.778754}]",11,12.778754,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,71.64841709090909,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
44,doi:10.63620/mkwjcd.2025.1006,Accurate Quantification of Carotenoids in Human Skin: Correcting for Melanin and Hemoglobin Interference,2025.0,"[""Mohsen Sharifzadeh""]",10.63620/mkwjcd.2025.1006,,,World Journal of Clinical Dermatology,journal-article,0,True,https://doi.org/10.63620/mkwjcd.2025.1006,"[""QF-003"",""QF-008""]",2,2,"[""fisher_information_and_cramer_rao_skin_imaging"",""melanin_hemoglobin_and_scattering_identifiability""]","[{""domain"":""melanin_hemoglobin_and_scattering_identifiability"",""domain_rank"":8,""domain_score"":11.0},{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":15,""domain_score"":8.5}]",8,11.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,71.5,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
45,doi:10.1117/1.jbo.17.7.077005,Noninvasive evaluation of collagen and hemoglobin contents and scattering property of<i>in vivo</i>keloid scars and normal skin using diffuse reflectance spectroscopy: pilot study,2012.0,"[""Sheng-Hao Tseng"",""Chao-Kai Hsu"",""Julia Yu-Yun Lee"",""Shih-Yu Tzeng"",""Wan-Rung Chen"",""Yu-Kai Liaw""]",10.1117/1.jbo.17.7.077005,,,Journal of Biomedical Optics,journal-article,34,False,https://doi.org/10.1117/1.jbo.17.7.077005,"[""QF-001""]",1,1,"[""skin_tissue_optical_forward_models""]","[{""domain"":""skin_tissue_optical_forward_models"",""domain_rank"":7,""domain_score"":15.544068}]",7,15.544068,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,71.37385028571428,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
46,doi:10.1109/ls2566125.2025.11467691,Camera Spectral Reconstruction from 2 RGB Triplets for Lighting Analysis,2025.0,"[""Nicolas Da Costa"",""Raphaël Labayrade""]",10.1109/ls2566125.2025.11467691,,,2025 IEEE Sustainable Smart Lighting World Conference &amp;amp; Expo (LS25),proceedings-article,0,False,https://doi.org/10.1109/ls2566125.2025.11467691,"[""QF-006""]",1,1,"[""camera_metamerism_and_spectral_reconstruction""]","[{""domain"":""camera_metamerism_and_spectral_reconstruction"",""domain_rank"":4,""domain_score"":12.5}]",4,12.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,71.0,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
47,doi:10.1109/acpr.2013.9,Melanin and Hemoglobin Identification for Skin Disease Analysis,2013.0,"[""Zhao Liu"",""Josiane Zerubia""]",10.1109/acpr.2013.9,,,2013 2nd IAPR Asian Conference on Pattern Recognition,proceedings-article,10,False,https://doi.org/10.1109/acpr.2013.9,"[""QF-002"",""QF-003"",""QF-007"",""QF-008""]",2,2,"[""melanin_hemoglobin_and_scattering_identifiability"",""skin_reflectance_inverse_models""]","[{""domain"":""melanin_hemoglobin_and_scattering_identifiability"",""domain_rank"":12,""domain_score"":10.041393},{""domain"":""skin_reflectance_inverse_models"",""domain_rank"":18,""domain_score"":12.541393}]",12,12.541393,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,70.41611933333334,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
48,doi:10.1117/1.1756918,Estimation of melanin and hemoglobin in skin tissue using multiple regression analysis aided by Monte Carlo simulation,2004.0,"[""Izumi Nishidate"",""Yoshihisa Aizu"",""Hiromichi Mishina""]",10.1117/1.1756918,,,Journal of Biomedical Optics,journal-article,84,False,https://doi.org/10.1117/1.1756918,"[""QF-003"",""QF-008""]",2,2,"[""fisher_information_and_cramer_rao_skin_imaging"",""melanin_hemoglobin_and_scattering_identifiability""]","[{""domain"":""melanin_hemoglobin_and_scattering_identifiability"",""domain_rank"":9,""domain_score"":10.929419},{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":18,""domain_score"":8.429419}]",9,10.929419,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,69.9699491111111,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
49,doi:10.3390/s21113745,Extraction of the Structural Properties of Skin Tissue via Diffuse Reflectance Spectroscopy: An Inverse Methodology,2021.0,"[""Bin Chen"",""Yong Zhang"",""Shang Gao"",""Dong Li""]",10.3390/s21113745,,,Sensors,journal-article,10,True,https://doi.org/10.3390/s21113745,"[""QF-002""]",1,1,"[""skin_reflectance_inverse_models""]","[{""domain"":""skin_reflectance_inverse_models"",""domain_rank"":7,""domain_score"":14.541393}]",7,14.541393,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,69.36850028571428,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
50,doi:10.3390/diagnostics15081034,Optimal Wavelengths for Multispectral Short Wavelength Infrared Transillumination and Reflectance Imaging for Caries Detection,2025.0,"[""Daniel Fried"",""Yihua Zhu""]",10.3390/diagnostics15081034,,,Diagnostics,journal-article,2,True,https://doi.org/10.3390/diagnostics15081034,"[""QF-007""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":4,""domain_score"":11.477121}]",4,11.477121,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,68.954242,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
51,doi:10.1145/1201775.882344,Image-based skin color and texture analysis/synthesis by extracting hemoglobin and melanin information in the skin,2003.0,"[""Norimichi Tsumura"",""Nobutoshi Ojima"",""Kayoko Sato"",""Mitsuhiro Shiraishi"",""Hideto Shimizu"",""Hirohide Nabeshima"",""Syuuichi Akazaki"",""Kimihiko Hori"",""Yoichi Miyake""]",10.1145/1201775.882344,,,ACM SIGGRAPH 2003 Papers,proceedings-article,72,False,https://doi.org/10.1145/1201775.882344,"[""QF-003"",""QF-007"",""QF-008""]",2,2,"[""fisher_information_and_cramer_rao_skin_imaging"",""melanin_hemoglobin_and_scattering_identifiability""]","[{""domain"":""melanin_hemoglobin_and_scattering_identifiability"",""domain_rank"":10,""domain_score"":10.863323},{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":19,""domain_score"":8.363323}]",10,10.863323,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,68.726646,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
52,doi:10.1117/12.3078827,Characterization and correction of bias in diffuse reflectance-based skin diagnostics via optical scattering models of benign and malignant skin tissues,2026.0,"[""Rana Dey"",""Robert H. Wilson""]",10.1117/12.3078827,,,Biomedical Light Scattering XVI,proceedings-article,0,False,https://doi.org/10.1117/12.3078827,"[""QF-001""]",1,1,"[""skin_tissue_optical_forward_models""]","[{""domain"":""skin_tissue_optical_forward_models"",""domain_rank"":8,""domain_score"":15.0}]",8,15.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,68.5,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
53,doi:10.1109/jsen.2023.3288151,Calibrating Oxygen Saturation Measurements for Different Skin Colors Using the Individual Typology Angle,2023.0,"[""Cheng-Yan Guo"",""Wen-Yao Huang"",""Hao-Ching Chang"",""Tung-Li Hsieh""]",10.1109/jsen.2023.3288151,,,IEEE Sensors Journal,journal-article,9,False,https://doi.org/10.1109/jsen.2023.3288151,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":4,""domain_score"":11.0}]",4,11.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,68.0,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
